playerID,tmID,points,fgAttempted,ftAttempted,fg_percentage,ft_percentage,three_percentage,true_shooting_percentage,rebounds_per_minute,steals_per_minute,blocks_per_minute,assists_per_minute,assist_turnover_ratio,effective_fg_percentage
elysh01w,CHI,89.5,88.25,30.0,0.3456978622125887,0.6540787841191067,0.30237862495927015,0.428840661507495,0.17875643977539502,0.021795145371400315,0.005993831825888928,0.05120099324952717,0.6795210234411686,0.374330878915381
ervinla01w,CON,126.0,110.0,37.0,0.33404032866457284,0.6337338069173575,0.19823669907109118,0.4373001540916433,0.15450980647664894,0.034594887586151264,0.017875160530466925,0.06521929942426108,0.8649032724709308,0.3661634845572791
farriba01w,DET,119.66666666666667,96.55555555555556,52.666666666666664,0.4361456089826673,0.6771585723517276,0.0,0.49820337447652663,0.1893015487351456,0.024423759895404587,0.007110890536835366,0.03324022374191579,0.45185636570835247,0.4361456089826673
ferdima01w,LAS,336.0,283.0,119.57142857142857,0.4057876721787218,0.7997979589372212,0.2699525808769506,0.4973351615219905,0.11848735165078021,0.04733358674084875,0.005376054419481409,0.07200231942684333,0.9915429911505733,0.426840794492978
fordch01w,DET,311.1666666666667,246.5,139.16666666666666,0.4652214504561738,0.6007641757871437,0.0,0.5082491450930343,0.3511395104743984,0.04228119852811746,0.029068494509429953,0.037449399566889946,0.6007344512727897,0.4652214504561738
fowlesy01w,CHI,178.0,150.0,41.0,0.5133333333333333,0.5853658536585366,0.0,0.529635800999762,0.29534883720930233,0.044186046511627906,0.08372093023255814,0.011627906976744186,0.13513513513513514,0.5133333333333333
frankaq01w,SEA,53.0,70.0,14.0,0.2714285714285714,0.6428571428571429,0.25,0.34795168067226895,0.1282051282051282,0.045584045584045586,0.002849002849002849,0.16809116809116809,2.269230769230769,0.3142857142857143
frazeme01w,SAS,126.0,110.0,37.0,0.33404032866457284,0.6337338069173575,0.19823669907109118,0.4373001540916433,0.15450980647664894,0.034594887586151264,0.017875160530466925,0.06521929942426108,0.8649032724709308,0.3661634845572791
gardike01w,CON,137.0,133.0,41.0,0.3533834586466165,0.5365853658536586,0.375,0.4535222457627119,0.20555555555555555,0.053703703703703705,0.012962962962962963,0.07592592592592592,0.9111111111111111,0.4323308270676692
gearlka01w,SEA,151.5,136.0,24.0,0.37969131689984453,0.8095652173913044,0.36752717391304346,0.5182826552462527,0.10764927927399323,0.025482113868841555,0.010070116763480607,0.049895851669307045,1.2999999999999998,0.48489895625138796
griffyo01w,IND,408.22222222222223,287.6666666666667,164.88888888888889,0.4984741877007974,0.7245242003692582,0.0,0.5661694313778168,0.2631328736377258,0.05569677448776045,0.031953999441514065,0.051848561114685957,0.6954679210148574,0.4984741877007974
grudasa01w,CON,193.0,178.0,57.0,0.4550561797752809,0.543859649122807,0.0,0.4751821942091786,0.23109243697478993,0.03991596638655462,0.0546218487394958,0.058823529411764705,0.6829268292682927,0.4550561797752809
hammobe01w,SAS,377.3333333333333,279.44444444444446,90.55555555555556,0.45216119972077745,0.8736985612018444,0.37777246736302256,0.6064065575213079,0.0899558802382288,0.040453146784887255,0.0029256894606241625,0.10851190325463413,1.1449380095675925,0.5504077920246538
